epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro,val_c0,val_c1,val_c2,test_loss,test_acc,test_macro,test_c0,test_c1,test_c2
1,0.001,1.0941290802030421,0.4925373134328358,1.1625494956970215,0.49056604504585266,0.4074074074074074,24/27,0/20,2/6,,,,,,
2,0.001,1.0714527644328218,0.4975124379592155,1.1467322494302477,0.43396228551864624,0.41358024691358025,20/27,0/20,3/6,,,,,,
3,0.001,1.0530193078873762,0.4664179104477612,1.130480123417718,0.4150943458080292,0.4444444444444444,18/27,0/20,4/6,,,,,,
4,0.001,1.0640643728313162,0.4639303484069767,1.1186987459659576,0.4150943458080292,0.4444444444444444,18/27,0/20,4/6,,,,,,
5,0.001,1.0655354492699922,0.43159204009753555,1.108589036124093,0.43396228551864624,0.5,18/27,0/20,5/6,,,,,,
6,0.001,1.0458006574146783,0.4490049752726484,1.0993082693644933,0.43396228551864624,0.5,18/27,0/20,5/6,,,,,,
7,0.001,1.0181947977685217,0.5111940298507462,1.0897912085056305,0.5660377740859985,0.5864197530864198,25/27,0/20,5/6,,,,,,
8,0.001,1.0132827011506949,0.47885572154130507,1.0784974311079298,0.49056604504585266,0.5499999999999999,18/27,3/20,5/6,,,,,,
9,0.001,1.012564398459534,0.5099502490527594,1.0712649651936121,0.5849056839942932,0.6117283950617284,23/27,3/20,5/6,,,,,,
10,0.001,0.9768467438754751,0.5236318409442902,1.0637585776192802,0.6037735939025879,0.6240740740740741,24/27,3/20,5/6,,,,,,
11,0.0005,0.9998718571307054,0.5509950251721624,1.0604152636868613,0.6037735939025879,0.6240740740740741,24/27,3/20,5/6,,,,,,
12,0.0005,0.9943187512568573,0.5298507462686567,1.0563656219414301,0.6037735939025879,0.6240740740740741,24/27,3/20,5/6,,,,,,
13,0.0005,0.9850989589050635,0.5758706469144395,1.0517853030136652,0.6226415038108826,0.6407407407407407,24/27,4/20,5/6,,,,,,
14,0.0005,0.9802864923406003,0.5273631842278722,1.0496884073529924,0.5849056839942932,0.6074074074074074,24/27,2/20,5/6,,,,,,
15,0.0005,0.9923674250716594,0.5671641791044776,1.0463818396840776,0.5849056839942932,0.6074074074074074,24/27,2/20,5/6,,,,,,
16,0.0005,0.9592761619767146,0.5398009953214161,1.0428372834409987,0.5849056839942932,0.6074074074074074,24/27,2/20,5/6,,,,,,
17,0.0005,0.9624185757850533,0.5385572140786186,1.0379260437829154,0.6226415038108826,0.6407407407407407,24/27,4/20,5/6,,,,,,
18,0.0005,0.960868267870661,0.560945273780111,1.03519492489951,0.6226415038108826,0.6407407407407407,24/27,4/20,5/6,,,,,,
19,0.0005,0.9550625913178743,0.6007462686567164,1.0321555989129203,0.6037735939025879,0.6240740740740741,24/27,3/20,5/6,,,,,,
