epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro,val_c0,val_c1,val_c2,test_loss,test_acc,test_macro,test_c0,test_c1,test_c2
1,0.001,1.149070109004405,0.2960199006457827,1.189621022769383,0.37735849618911743,0.3030864197530864,7/27,13/20,0/6,,,,,,
2,0.001,1.1201096977760543,0.3669154230338424,1.1776486124311174,0.3962264060974121,0.32839506172839505,5/27,16/20,0/6,,,,,,
3,0.001,1.1251102650343483,0.3631840797502603,1.1671134063175745,0.3962264060974121,0.36728395061728397,5/27,15/20,1/6,,,,,,
4,0.001,1.0934699400147396,0.39054726397813255,1.158869104725974,0.3396226465702057,0.3561728395061728,5/27,11/20,2/6,,,,,,
5,0.001,1.082949524495139,0.39552238805970147,1.1503662083830153,0.37735849618911743,0.47160493827160493,4/27,12/20,4/6,,,,,,
6,0.001,1.0929372977854601,0.34452736333234985,1.1447224531854903,0.35849058628082275,0.44629629629629625,6/27,9/20,4/6,,,,,,
7,0.001,1.0645993956879003,0.3917910447761194,1.1379575984818595,0.35849058628082275,0.4333333333333333,9/27,6/20,4/6,,,,,,
8,0.001,1.0638691729574061,0.3743781096010066,1.1320660412311554,0.35849058628082275,0.4290123456790123,10/27,5/20,4/6,,,,,,
9,0.001,1.0493760580447182,0.373134328358209,1.1247039181845528,0.4150943458080292,0.48765432098765427,8/27,10/20,4/6,,,,,,
10,0.001,1.0481351267046004,0.4577114430826102,1.1188735110419137,0.3396226465702057,0.49444444444444446,9/27,3/20,6/6,,,,,,
11,0.0005,1.033480110453136,0.38930348273533494,1.1149934700557165,0.35849058628082275,0.4765432098765432,8/27,6/20,5/6,,,,,,
12,0.0005,1.0244263072512043,0.43159204009753555,1.112245397908347,0.4150943458080292,0.5265432098765432,8/27,9/20,5/6,,,,,,
13,0.0005,1.0651928426614448,0.3718905475602221,1.1097468776362283,0.3207547068595886,0.48209876543209873,8/27,3/20,6/6,,,,,,
14,0.0005,1.0396480382378421,0.4639303484069767,1.1070685982704163,0.35849058628082275,0.5111111111111111,9/27,4/20,6/6,,,,,,
15,0.0005,1.0282014946439373,0.42661691557115583,1.1032357003007616,0.37735849618911743,0.5320987654320988,8/27,6/20,6/6,,,,,,
16,0.0005,1.0294238862706655,0.4701492537313433,1.1008307252611433,0.37735849618911743,0.5234567901234568,10/27,4/20,6/6,,,,,,
17,0.0005,1.0147298147429282,0.47388059701492535,1.0976572930812836,0.37735849618911743,0.5234567901234568,10/27,4/20,6/6,,,,,,
18,0.0005,1.0227254086465978,0.44029850746268656,1.0941301711968012,0.37735849618911743,0.49320987654320986,8/27,7/20,5/6,,,,,,
19,0.0005,1.0380220804641496,0.4577114430826102,1.0911167178835188,0.4150943458080292,0.5567901234567901,10/27,6/20,6/6,,,,,,
20,0.0005,1.0099787213909093,0.5174129356199236,1.0889263961996352,0.3962264060974121,0.5401234567901234,10/27,5/20,6/6,,,,,,
21,0.00025,1.0070566712920346,0.5,1.0878756216594152,0.43396228551864624,0.5648148148148148,12/27,5/20,6/6,,,,,,
22,0.00025,1.0153999097311674,0.4950248759184311,1.0866614963327135,0.4528301954269409,0.5771604938271605,13/27,5/20,6/6,,,,,,
23,0.00025,1.0102813065941654,0.46890547293335644,1.0847978932516915,0.43396228551864624,0.5648148148148148,12/27,5/20,6/6,,,,,,
24,0.00025,1.0108329493608048,0.5087064678099618,1.0823565849236079,0.4150943458080292,0.5567901234567901,10/27,6/20,6/6,,,,,,
25,0.00025,1.0050225026571928,0.5012437812427977,1.0815258451870509,0.4528301954269409,0.5814814814814815,12/27,6/20,6/6,,,,,,
26,0.00025,1.023769897311481,0.4452736319890663,1.0804811460631234,0.43396228551864624,0.5648148148148148,12/27,5/20,6/6,,,,,,
27,0.00025,1.0038935444248256,0.5422885573622006,1.0789004095963068,0.43396228551864624,0.5648148148148148,12/27,5/20,6/6,,,,,,
28,0.00025,0.9830579001512101,0.5286069654706699,1.0767088660172053,0.4528301954269409,0.5814814814814815,12/27,6/20,6/6,,,,,,
29,0.00025,1.0087902483655447,0.5447761194029851,1.0760505284581865,0.43396228551864624,0.5648148148148148,12/27,5/20,6/6,,,,,,
