epoch,lr,train_loss,train_acc,val_loss,val_acc,val_c0,val_c1,val_c2,test_loss,test_acc,test_c0,test_c1,test_c2
1,0.001,1.1450081494317126,0.11940298507462686,1.164255487067359,0.11320754885673523,0/27,1/20,5/6,,,,,
2,0.001,1.1406778533067277,0.12313432835820895,1.1570929416588374,0.1320754736661911,0/27,3/20,4/6,,,,,
3,0.001,1.1038256643423394,0.15671641791044777,1.1510837929589408,0.15094339847564697,0/27,4/20,4/6,,,,,
4,0.001,1.106023136359542,0.18407960213832,1.1460586488246918,0.15094339847564697,0/27,4/20,4/6,,,,,
5,0.001,1.1139594369859838,0.18407960213832,1.1410747127873557,0.1320754736661911,0/27,3/20,4/6,,,,,
6,0.001,1.1120919949972807,0.21766169169055882,1.136433754648481,0.1320754736661911,0/27,2/20,5/6,,,,,
7,0.001,1.086323210552557,0.2960199006457827,1.1321325216974532,0.1320754736661911,0/27,2/20,5/6,,,,,
8,0.001,1.0737625618479145,0.29850746268656714,1.128225518124444,0.18867924809455872,0/27,8/20,2/6,,,,,
9,0.001,1.0785487214131142,0.2922885573622006,1.123865898166384,0.18867924809455872,0/27,6/20,4/6,,,,,
10,0.001,1.0531621975685233,0.3880597014925373,1.1197602152824402,0.16981132328510284,0/27,4/20,5/6,,,,,
11,0.0005,1.0507909548816396,0.3917910447761194,1.1178165801933833,0.24528302252292633,2/27,8/20,3/6,,,,,
12,0.0005,1.0675596372405094,0.39676616930249914,1.1155847098146165,0.16981132328510284,0/27,3/20,6/6,,,,,
13,0.0005,1.047165069117475,0.41915422900399163,1.113388934305736,0.2075471729040146,0/27,5/20,6/6,,,,,
14,0.0005,1.0562647634477758,0.34701492537313433,1.111263862677983,0.2075471729040146,2/27,3/20,6/6,,,,,
15,0.0005,1.0429008398483048,0.4203980102467893,1.1093248597213201,0.2641509473323822,2/27,7/20,5/6,,,,,
16,0.0005,1.0494125467627795,0.44402985074626866,1.10712126323155,0.2641509473323822,2/27,7/20,5/6,,,,,
17,0.0005,1.0545729274180398,0.39925373134328357,1.105175793170929,0.2641509473323822,2/27,7/20,5/6,,,,,
18,0.0005,1.0707034610990267,0.417910447761194,1.1026888915470667,0.28301888704299927,2/27,8/20,5/6,,,,,
19,0.0005,1.046860087273726,0.3830845774109684,1.1007586036409651,0.2641509473323822,2/27,6/20,6/6,,,,,
20,0.0005,1.0365943926483838,0.4564676618398125,1.0986511153834206,0.28301888704299927,2/27,7/20,6/6,,,,,
21,0.00025,1.019382998124877,0.458955223880597,1.097618349960872,0.30188679695129395,3/27,7/20,6/6,,,,,
22,0.00025,1.025067291153011,0.4800995027841027,1.0965107892240797,0.2641509473323822,2/27,7/20,5/6,,,,,
23,0.00025,1.0379669194790855,0.4465174132318639,1.09542230623109,0.30188679695129395,3/27,8/20,5/6,,,,,
24,0.00025,1.0385272022503524,0.4564676618398125,1.0944670396191734,0.30188679695129395,3/27,7/20,6/6,,,,,
25,0.00025,1.0336260181754382,0.4552238805970149,1.0932859310082026,0.28301888704299927,3/27,6/20,6/6,,,,,
26,0.00025,1.027000495746954,0.491293532634849,1.092268134866442,0.30188679695129395,3/27,7/20,6/6,,,,,
27,0.00025,1.036823269146592,0.47761194029850745,1.0908883001123155,0.28301888704299927,2/27,8/20,5/6,,,,,
28,0.00025,1.0317986527485634,0.4639303484069767,1.0898791253566742,0.30188679695129395,3/27,7/20,6/6,,,,,
29,0.00025,1.0300928274197365,0.4676616916905588,1.0888222711426871,0.28301888704299927,2/27,8/20,5/6,,,,,
30,0.00025,1.017989827625787,0.5012437812427977,1.0881170417581285,0.30188679695129395,6/27,4/20,6/6,,,,,
31,0.000125,1.014306407366226,0.4975124379592155,1.087397277355194,0.28301888704299927,4/27,5/20,6/6,,,,,
32,0.000125,1.0171466692170101,0.458955223880597,1.0866767040320806,0.3207547068595886,3/27,8/20,6/6,,,,,
33,0.000125,1.0216777369157592,0.44402985074626866,1.0862794603620256,0.30188679695129395,4/27,6/20,6/6,,,,,
34,0.000125,1.0347507329129462,0.4141791044776119,1.085671135357448,0.3207547068595886,3/27,8/20,6/6,,,,,
35,0.000125,1.031313856146229,0.44776119402985076,1.0852112770080566,0.30188679695129395,5/27,5/20,6/6,,,,,
36,0.000125,1.0139005468852484,0.5223880597014925,1.0847501754760742,0.3207547068595886,6/27,5/20,6/6,,,,,
37,0.000125,1.0277750171832185,0.5174129356199236,1.084014892578125,0.3207547068595886,4/27,7/20,6/6,,,,,
38,0.000125,1.0230794344375382,0.47761194029850745,1.083472034760884,0.28301888704299927,4/27,5/20,6/6,,,,,
39,0.000125,1.031183623555881,0.458955223880597,1.083022573164531,0.28301888704299927,4/27,5/20,6/6,,,,,
