epoch,train_loss,train_acc,val_loss,val_acc,val_c0,val_c1,val_c2,checkpoint,test_loss,test_acc,test_c0,test_c1,test_c2
1,1.2119951876464174,0.5236318409442902,1.0137754380702972,0.49056604504585266,10/27,16/20,0/6,best,,,,,
2,0.9700333111321748,0.6106965177094759,1.1722865402698517,0.43396228551864624,5/27,18/20,0/6,,,,,,
3,1.030125964933367,0.5659203983064908,1.0191300128187453,0.49056604504585266,17/27,9/20,0/6,,,,,,
4,0.9027650685452703,0.6467661693024991,1.0784585497209005,0.5471698045730591,26/27,3/20,0/6,,,,,,
5,0.8426807611735899,0.6504975125860812,1.065957905990737,0.5283018946647644,17/27,11/20,0/6,,,,,,
6,0.8731917861237455,0.6579601991532454,1.0761573506253106,0.5660377740859985,27/27,3/20,0/6,,,,,,
7,0.8045249861567768,0.662935323679625,1.0665721254689353,0.4150943458080292,9/27,13/20,0/6,,,,,,
8,0.7368974196377085,0.7077114430826101,1.0776422364371163,0.49056604504585266,18/27,8/20,0/6,,,,,,
9,0.7465113029995961,0.6890547266646997,1.0697093222822462,0.49056604504585266,17/27,9/20,0/6,,,,,,
10,0.6075829214124537,0.7711442789035057,1.055065048592431,0.49056604504585266,16/27,10/20,0/6,,,,,,
11,0.532646284619374,0.8121890550229087,1.1452664349760329,0.43396228551864624,12/27,11/20,0/6,,,,,,
12,0.61661047983303,0.7935323386049983,1.1336853631905146,0.4150943458080292,11/27,11/20,0/6,,,,,,
13,0.41454235453214217,0.8955223880597015,1.2337706642491477,0.49056604504585266,20/27,6/20,0/6,,,,,,
14,0.4479500982465584,0.8656716417910447,1.1832018026283808,0.4716981053352356,20/27,5/20,0/6,,,,,,
15,0.3942926188013447,0.8843283582089553,1.2430064337594169,0.3962264060974121,13/27,8/20,0/6,,,,,,
16,0.401993273298687,0.8731343283582089,1.3269152002675193,0.5094339847564697,22/27,5/20,0/6,,,,,,
17,0.3036897229725745,0.8942786072617146,1.3186491280794144,0.4716981053352356,19/27,6/20,0/6,,,,,,
18,0.2419314951594196,0.9328358208955224,1.2641676706927163,0.4150943458080292,16/27,6/20,0/6,,,,,,
19,0.2613088992327007,0.9328358208955224,1.332059817654746,0.4150943458080292,14/27,8/20,0/6,,,,,,
20,0.25805965396784136,0.9440298507462687,1.510775055204119,0.4150943458080292,12/27,10/20,0/6,,,,,,
21,0.19921120069921017,0.9402985074626866,1.46921064385346,0.4528301954269409,19/27,5/20,0/6,,,,,,
22,0.15333125118944627,0.9776119402985075,1.5314351171255112,0.4716981053352356,20/27,5/20,0/6,,,,,,
23,0.12903058687363989,0.9626865671641791,1.7734650820493698,0.5471698045730591,25/27,4/20,0/6,,,,,,
24,0.1656518857787127,0.9589552238805971,1.890231731746878,0.4716981053352356,20/27,5/20,0/6,,,,,,
25,0.13284760034545812,0.9589552238805971,1.736676653581006,0.4716981053352356,20/27,5/20,0/6,,,,,,
