epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro,val_c0,val_c1,val_c2,test_loss,test_acc,test_macro,test_c0,test_c1,test_c2
1,0.001,1.1006304305880816,0.48631840810846927,1.1702977418899536,0.5660377740859985,0.40925925925925927,21/27,9/20,0/6,,,,,,
2,0.001,1.088621594567797,0.4950248759184311,1.157725031886782,0.49056604504585266,0.35555555555555557,18/27,8/20,0/6,,,,,,
3,0.001,1.112338533597206,0.4291044776119403,1.1478631624153681,0.5283018946647644,0.45802469135802465,20/27,6/20,2/6,,,,,,
4,0.001,1.0899531841278076,0.450248756515446,1.1393483451434545,0.49056604504585266,0.4333333333333333,18/27,6/20,2/6,,,,,,
5,0.001,1.08010049898233,0.503731343283582,1.1329828926495142,0.49056604504585266,0.4333333333333333,18/27,6/20,2/6,,,,,,
6,0.001,1.0760490413921981,0.475124378257723,1.1254836874348777,0.49056604504585266,0.5154320987654321,17/27,5/20,4/6,,,,,,
7,0.001,1.063705353594538,0.42786069681395344,1.1204654787267958,0.5094339847564697,0.4888888888888889,18/27,6/20,3/6,,,,,,
8,0.001,1.0632406166240351,0.4701492537313433,1.1139565110206604,0.5094339847564697,0.5709876543209876,17/27,5/20,5/6,,,,,,
9,0.001,1.0584102103959268,0.49004975139205137,1.1065744587353297,0.5283018946647644,0.5876543209876544,17/27,6/20,5/6,,,,,,
10,0.001,1.0564888052975954,0.47263681621693854,1.1015569056783403,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
11,0.0005,1.046980829826042,0.5286069654706699,1.0992562557969774,0.5660377740859985,0.6166666666666667,18/27,7/20,5/6,,,,,,
12,0.0005,1.0282052701978541,0.5534825872129469,1.094688526221684,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
13,0.0005,1.0357954092879793,0.5286069654706699,1.092245225395475,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
14,0.0005,1.0105380184614836,0.5597014925373134,1.089295357465744,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
15,0.0005,1.011180212248617,0.5074626865671642,1.0859065822192602,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
16,0.0005,1.0198115021435183,0.5286069654706699,1.0823378009455544,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
17,0.0005,1.0171566271959847,0.5012437812427977,1.0807712801865168,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
18,0.0005,1.0098352352185036,0.5621890550229087,1.0768724637372153,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
19,0.0005,1.021619174017835,0.5062189057691774,1.0734497053282601,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
20,0.0005,1.0073428078373867,0.491293532634849,1.070441607918058,0.5471698045730591,0.5654320987654321,17/27,8/20,4/6,,,,,,
21,0.00025,1.0059967014326978,0.5472636818885803,1.0703353370938982,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
22,0.00025,1.0074439929492438,0.5286069654706699,1.0683775884764535,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
23,0.00025,1.013630582770305,0.5323383087542519,1.0670366840703147,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
24,0.00025,0.9841497838497162,0.5808457714408192,1.065558293036052,0.5471698045730591,0.604320987654321,17/27,7/20,5/6,,,,,,
25,0.00025,1.0046135009224735,0.5360696520378341,1.0643452405929565,0.5471698045730591,0.5654320987654321,17/27,8/20,4/6,,,,,,
