epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro,val_c0,val_c1,val_c2,test_loss,test_acc,test_macro,test_c0,test_c1,test_c2
1,0.001,1.1406869096542471,0.24751243795921554,1.1929954971585954,0.24528302252292633,0.21666666666666667,0/27,13/20,0/6,,,,,,
2,0.001,1.119044005870819,0.2997512439293648,1.1889086280550276,0.24528302252292633,0.21666666666666667,0/27,13/20,0/6,,,,,,
3,0.001,1.1314795915760212,0.25248756248559523,1.1841986605099268,0.22641509771347046,0.19135802469135801,2/27,10/20,0/6,,,,,,
4,0.001,1.1339152606565561,0.30597014925373134,1.180457694189889,0.28301888704299927,0.22839506172839505,5/27,10/20,0/6,,,,,,
5,0.001,1.1243604394926954,0.34452736333234985,1.1781044559819358,0.37735849618911743,0.2814814814814815,12/27,8/20,0/6,,,,,,
6,0.001,1.1014879461544662,0.3296019901980215,1.1732452384063177,0.37735849618911743,0.2771604938271605,13/27,7/20,0/6,,,,,,
7,0.001,1.0955458576999493,0.3333333334816036,1.1704050217356001,0.49056604504585266,0.3512345679012346,19/27,7/20,0/6,,,,,,
8,0.001,1.1043318527847974,0.38184079616817074,1.1668562591075897,0.5283018946647644,0.3802469135802469,20/27,8/20,0/6,,,,,,
9,0.001,1.088705536144883,0.39552238805970147,1.1621597920145308,0.5094339847564697,0.3679012345679012,19/27,8/20,0/6,,,,,,
10,0.001,1.075448569966786,0.4676616916905588,1.1585906147956848,0.5283018946647644,0.37592592592592594,21/27,7/20,0/6,,,,,,
11,0.0005,1.0769992043722922,0.4490049752726484,1.1553574204444885,0.5094339847564697,0.3635802469135802,20/27,7/20,0/6,,,,,,
12,0.0005,1.0796757874204153,0.4291044776119403,1.1540834520544325,0.5283018946647644,0.4148148148148148,21/27,6/20,1/6,,,,,,
13,0.0005,1.072284884417235,0.45149253731343286,1.1524053003106798,0.5283018946647644,0.4148148148148148,21/27,6/20,1/6,,,,,,
14,0.0005,1.084372655669255,0.43034825885473793,1.150142707995006,0.5283018946647644,0.37592592592592594,21/27,7/20,0/6,,,,,,
15,0.0005,1.0844871610847873,0.46144278636619224,1.1479915167604173,0.5094339847564697,0.3679012345679012,19/27,8/20,0/6,,,,,,
16,0.0005,1.0415545328339535,0.5199004976607081,1.1454031595161982,0.5094339847564697,0.445679012345679,19/27,6/20,2/6,,,,,,
