epoch,lr,train_loss,train_acc,val_loss,val_acc,val_macro,val_c0,val_c1,val_c2,test_loss,test_acc,test_macro,test_c0,test_c1,test_c2
1,0.001,1.14173402626123,0.20522388059701493,1.192660472222737,0.22641509771347046,0.35123456790123453,1/27,7/20,4/6,,,,,,
2,0.001,1.1383176979733938,0.19776119402985073,1.1839518291609628,0.24528302252292633,0.3679012345679012,1/27,8/20,4/6,,,,,,
3,0.001,1.1137789754725214,0.208955223880597,1.1758893047060286,0.24528302252292633,0.3635802469135802,2/27,7/20,4/6,,,,,,
4,0.001,1.0932755230078057,0.2288557215413051,1.1670860648155212,0.24528302252292633,0.3679012345679012,1/27,8/20,4/6,,,,,,
5,0.001,1.0868423874698467,0.22761194029850745,1.1579514571598597,0.24528302252292633,0.37222222222222223,0/27,9/20,4/6,,,,,,
6,0.001,1.0861061215400696,0.26616915437712596,1.1504454612731934,0.2641509473323822,0.3845679012345679,1/27,9/20,4/6,,,,,,
7,0.001,1.0653472587243835,0.3221393036308573,1.1434778485979353,0.30188679695129395,0.41358024691358025,2/27,10/20,4/6,,,,,,
8,0.001,1.0642269947635594,0.2885572140786185,1.1361278891563416,0.30188679695129395,0.41358024691358025,2/27,10/20,4/6,,,,,,
9,0.001,1.0349346185798076,0.35945273646667825,1.1287297308444977,0.30188679695129395,0.41358024691358025,2/27,10/20,4/6,,,,,,
10,0.001,1.0480062107541668,0.35696517442589376,1.1205091433865684,0.30188679695129395,0.41358024691358025,2/27,10/20,4/6,,,,,,
11,0.0005,1.0244855346964366,0.3631840797502603,1.1177690199443273,0.37735849618911743,0.46296296296296297,6/27,10/20,4/6,,,,,,
12,0.0005,1.0283341434464526,0.35696517442589376,1.1133855368409837,0.3396226465702057,0.4382716049382716,4/27,10/20,4/6,,,,,,
13,0.0005,1.0178613013295985,0.3793532341273863,1.1095458013670785,0.3396226465702057,0.4382716049382716,4/27,10/20,4/6,,,,,,
14,0.0005,1.0206532585087107,0.3718905475602221,1.1061220381941115,0.37735849618911743,0.46296296296296297,6/27,10/20,4/6,,,,,,
15,0.0005,1.028437426730768,0.3843283582089552,1.1028427694525038,0.4150943458080292,0.48765432098765427,8/27,10/20,4/6,,,,,,
16,0.0005,1.0032306349099571,0.40298507462686567,1.0995102567332131,0.4528301954269409,0.5123456790123456,10/27,10/20,4/6,,,,,,
17,0.0005,0.9880396901671566,0.41915422900399163,1.0960074663162231,0.4528301954269409,0.5123456790123456,10/27,10/20,4/6,,,,,,
18,0.0005,1.001154628262591,0.4378109454219021,1.0921925689492906,0.4150943458080292,0.4919753086419753,7/27,11/20,4/6,,,,,,
19,0.0005,0.9988871759443141,0.4116915424368275,1.0893414105687822,0.5094339847564697,0.5537037037037037,12/27,11/20,4/6,,,,,,
20,0.0005,0.9846895595095051,0.42786069681395344,1.087024884564536,0.5660377740859985,0.5820987654320987,17/27,9/20,4/6,,,,,,
21,0.00025,0.98168923694696,0.4129353236796251,1.0842039457389288,0.4716981053352356,0.5290123456790123,10/27,11/20,4/6,,,,,,
