epoch,train_loss,train_acc,val_loss,val_acc,val_macro,val_c0,val_c1,val_c2,checkpoint,test_loss,test_acc,test_macro,test_c0,test_c1,test_c2
40,0.741343407488581,0.6853233833811176,0.9700902359826225,0.4716981053352356,0.5160493827160494,4/27,18/20,3/6,,,,,,,
41,0.7127006730036949,0.6716417910447762,0.9478896132537297,0.43396228551864624,0.40925925925925927,12/27,9/20,2/6,,,,,,,
42,0.6846094896544271,0.6529850746268657,0.9428025696958814,0.49056604504585266,0.4246913580246913,11/27,14/20,1/6,,,,,,,
43,0.6687021891016569,0.6853233833811176,0.9551561900547573,0.5283018946647644,0.5746913580246914,11/27,13/20,4/6,best,,,,,,
44,0.6395174974381034,0.7139303484069768,0.9512800318854195,0.4150943458080292,0.36666666666666664,9/27,12/20,1/6,,,,,,,
45,0.6844723060059903,0.6542288558696633,0.9563444427081517,0.4150943458080292,0.3277777777777778,18/27,3/20,1/6,,,,,,,
46,0.7163932007640156,0.6803482588547379,0.9644980260304042,0.4150943458080292,0.3925925925925926,3/27,18/20,1/6,,,,,,,
47,0.6930492538124767,0.6579601991532454,0.943181003843035,0.4528301954269409,0.39999999999999997,9/27,14/20,1/6,,,,,,,
48,0.618211718192741,0.7574626865671642,0.9845653857503619,0.4716981053352356,0.5333333333333333,18/27,2/20,5/6,,,,,,,
49,0.6955287698934327,0.6778606968139534,0.9440282157489231,0.5094339847564697,0.43703703703703706,12/27,14/20,1/6,,,,,,,
50,0.6245569769126266,0.7039800997990281,0.9660852274724415,0.43396228551864624,0.35308641975308636,16/27,6/20,1/6,,,,,,,
51,0.6157855903034779,0.7126865671641791,0.9719430931976863,0.49056604504585266,0.3814814814814815,21/27,4/20,1/6,,,,,,,
52,0.6031380311321857,0.7300995027841027,0.9844964912959507,0.4150943458080292,0.3925925925925926,3/27,18/20,1/6,,,,,,,
53,0.6433807142190079,0.7176616916905588,0.9465744921139309,0.5283018946647644,0.4493827160493827,13/27,14/20,1/6,,,,,,,
54,0.5357178665363966,0.7101990051233946,0.9482691032545907,0.4716981053352356,0.42098765432098767,8/27,16/20,1/6,,,,,,,
55,0.5986966575259594,0.7101990051233946,0.9524505478995187,0.3962264060974121,0.36728395061728397,5/27,15/20,1/6,,,,,,,
56,0.4969074325497026,0.7574626865671642,0.9339015824454171,0.4528301954269409,0.48209876543209873,8/27,13/20,3/6,,,,,,,
57,0.5856131633271032,0.7300995027841027,0.946859176669802,0.4150943458080292,0.43580246913580245,2/27,18/20,2/6,,,,,,,
58,0.5946198225910984,0.7313432835820896,0.9262817416872297,0.43396228551864624,0.3833333333333333,9/27,13/20,1/6,,,,,,,
59,0.5827432606202453,0.7338308460676848,0.9435445708887917,0.43396228551864624,0.35308641975308636,16/27,6/20,1/6,,,,,,,
60,0.5576589178683152,0.7487562192020132,0.9379414021968842,0.4716981053352356,0.3950617283950617,14/27,10/20,1/6,,,,,,,
61,0.6333776621231392,0.6927860699482818,0.9432314208575657,0.43396228551864624,0.40925925925925927,12/27,9/20,2/6,,,,,,,
62,0.5021112761390742,0.7562189057691774,0.9689770042896271,0.43396228551864624,0.3790123456790124,10/27,12/20,1/6,,,,,,,
63,0.5480356332081467,0.7375621893512669,1.0033745914697647,0.43396228551864624,0.3358024691358024,20/27,2/20,1/6,,,,,,,
64,0.5512358710837009,0.7375621893512669,0.9561939835548401,0.4150943458080292,0.3796296296296296,6/27,15/20,1/6,,,,,,,
65,0.5118297525306246,0.7487562192020132,0.9785380618912833,0.43396228551864624,0.3962962962962963,6/27,16/20,1/6,,,,,,,
66,0.48321221880058746,0.7599502490527594,0.9476954894406455,0.49056604504585266,0.4290123456790123,10/27,15/20,1/6,,,,,,,
67,0.5179846194475445,0.753731343283582,0.963930926152638,0.4716981053352356,0.4166666666666667,9/27,15/20,1/6,,,,,,,
68,0.5264772081108235,0.7549751245263797,0.9920966135604041,0.4716981053352356,0.39938271604938275,13/27,11/20,1/6,,,,,,,
69,0.47738324772955765,0.7835820895522388,0.9712048556123462,0.4716981053352356,0.41234567901234565,10/27,14/20,1/6,,,,,,,
70,0.5690258601263388,0.7375621893512669,0.9907695863928113,0.5471698045730591,0.4444444444444444,18/27,10/20,1/6,,,,,,,
71,0.4821092769948404,0.7910447761194029,0.9753620092357908,0.49056604504585266,0.41604938271604935,13/27,12/20,1/6,,,,,,,
72,0.49425993698524007,0.8159203983064908,0.9530341752937862,0.4716981053352356,0.3950617283950617,14/27,10/20,1/6,,,,,,,
73,0.5276640283305254,0.753731343283582,0.9917582294770649,0.4528301954269409,0.38271604938271603,13/27,10/20,1/6,,,,,,,
74,0.48059164115519665,0.7562189057691774,0.9737197416169303,0.4528301954269409,0.404320987654321,8/27,15/20,1/6,,,,,,,
75,0.5498228420350534,0.7798507462686567,0.9658878786223275,0.43396228551864624,0.3703703703703704,12/27,10/20,1/6,,,,,,,
76,0.45094697327533767,0.8022388059701493,1.0198019168206625,0.4150943458080292,0.35802469135802467,11/27,10/20,1/6,,,,,,,
77,0.479678589350252,0.8047263684557445,1.0467625217778342,0.4150943458080292,0.3537037037037037,12/27,9/20,1/6,,,,,,,
78,0.4612742557621269,0.8121890550229087,1.036749622651509,0.4150943458080292,0.3493827160493827,13/27,8/20,1/6,,,,,,,
79,0.4950668115669222,0.7873134328358209,0.9838950825589043,0.3962264060974121,0.345679012345679,10/27,10/20,1/6,,,,,,,
80,0.4701412018777719,0.7898009953214161,1.0156184456178121,0.43396228551864624,0.3487654320987654,17/27,5/20,1/6,,,,,,,
81,0.4180604563052975,0.7873134328358209,1.0782755421740668,0.49056604504585266,0.38580246913580246,20/27,5/20,1/6,,,,,,,
82,0.4466874602792868,0.7810945275114544,1.0035348279135567,0.4528301954269409,0.3611111111111111,18/27,5/20,1/6,,,,,,,
83,0.4485773054966286,0.8121890550229087,1.0028637179306574,0.3962264060974121,0.337037037037037,12/27,8/20,1/6,,,,,,,
84,0.43480593444251303,0.8171641791044776,1.0222050930772508,0.4528301954269409,0.38271604938271603,13/27,10/20,1/6,,,,,,,
85,0.4109332413593335,0.8246268656716418,1.0425101263182504,0.4716981053352356,0.39938271604938275,13/27,11/20,1/6,,,,,,,
86,0.4834668418364738,0.7748756221870878,1.0447392016649246,0.4528301954269409,0.38271604938271603,13/27,10/20,1/6,,,,,,,
87,0.4291672474468377,0.7798507462686567,1.0826764553785324,0.43396228551864624,0.34012345679012346,19/27,3/20,1/6,,,,,,,
88,0.4205072647822437,0.8009950251721624,1.0572210209710258,0.43396228551864624,0.38765432098765434,8/27,14/20,1/6,,,,,,,
89,0.4529696418278253,0.7649253731343284,1.001258488212313,0.3962264060974121,0.345679012345679,10/27,10/20,1/6,,,,,,,
90,0.4767466107411171,0.8121890550229087,1.0384770716939653,0.43396228551864624,0.4308641975308642,7/27,14/20,2/6,,,,,,,
91,0.410052644116665,0.832089552238806,1.051074315394674,0.4150943458080292,0.33209876543209876,17/27,4/20,1/6,,,,,,,
92,0.45183657351603257,0.8059701492537313,1.05796084020819,0.4528301954269409,0.3567901234567901,19/27,4/20,1/6,,,,,,,
93,0.4160565008729029,0.8009950251721624,1.0820318034717016,0.43396228551864624,0.3574074074074074,15/27,7/20,1/6,,,,,,,
94,0.41106570189568536,0.8009950251721624,1.0981936199324471,0.3962264060974121,0.35432098765432096,8/27,12/20,1/6,,,,,,,
95,0.43440108334840233,0.8283582089552238,1.0189952829054423,0.43396228551864624,0.37469135802469133,11/27,11/20,1/6,,,,,,,
96,0.4153690929177092,0.7935323386049983,1.1004810546125685,0.43396228551864624,0.37469135802469133,11/27,11/20,1/6,,,,,,,
97,0.41256053973712137,0.8121890550229087,1.1361502366406577,0.4150943458080292,0.3709876543209876,8/27,13/20,1/6,,,,,,,
98,0.3219358065346284,0.8432835820895522,1.1250397179807936,0.43396228551864624,0.3703703703703704,12/27,10/20,1/6,,,,,,,
99,0.44193075691808514,0.8059701492537313,1.1252561211585999,0.43396228551864624,0.36172839506172844,14/27,8/20,1/6,,,,,,,
100,0.38920999432344044,0.8159203983064908,1.1688356740134103,0.4716981053352356,0.3691358024691358,20/27,4/20,1/6,,,,,,,
TEST,,,,,,,,,,1.4933005997112818,0.43396228551864624,0.40128205128205136,10/20,11/20,2/13
